title,content,news_id,label
温州交运集团城西公交志愿服务队寒冬送温暖﹒帮扶暖人心,"<div> <p>为进一步强化基层党组织建设，提高基层党建工作质量，增强基层党支部的战斗堡垒作用和党员的先锋模范作用，温州交运集团党委深入开展“四强四优”党建示范点全覆盖创建工作。近日，城西公交第二生产运营中心党支部组织志愿服务队参加“寒冬送温暖·帮扶暖人心”主题党日活动。志愿者们一早冒着寒风到仰义街道陈村村, 走访慰问困难户,嘘寒问暖，送上关爱，以实际行动帮助他们喜迎新春佳节。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__89592cc115da5801e524acdfdc240b15a87f2720""></p> <p>（参加志愿服务人员）</p> <p>志愿者们来到帮扶对象家中，为贫困老人送上了大米、食用油等食品，与他们进行面对面交谈，询问近期的生活情况、身体状况，还帮助打扫卫生，将亲手书写的春联赠予并粘贴在门窗上。志愿者们友好周到的服务、热情的问候让村民备感暖心，同时志愿者也表示他们有任何需要，都竭尽所能提供服务。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__898aa3e7febf4777c4a89fbb54447c3d415dbbf2""></p> <p>（帮助老弱居民打扫住房卫生）</p> <p>温州交运集团城西公交有限公司作为省级文明单位，于2013年12月开始与仰义街道陈村村进行结对共建，8年来帮扶形式多样化，不仅弘扬了中华民族尊老敬老的传统美德，展现了当代志愿者的人文关怀，更增强了企业履行社会责任的担当意识与奉献精神。</p> </div>",202101030fe7adae24c9cb10758a55981df44d,0
手段更灵活，数据更真实 移动监测车夜间“巡逻”助力精准治污," <p>12月26日晚，一辆空气质量监测车缓慢行驶在经开区振华路，作为“侦察兵”，在当晚的突击夜查行动，它主要负责大气污染的检查。</p> <p>移动监测车按照既定路线一边行驶，一边实时监测周边空气的污染物浓度。20时30分，监测车来到经开区振华路一道路施工现场，停在路边，进行约十分钟的监测。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__f800b427b8247b1d36bf841a6d62d82cf2ab28e5""></p> <p>移动监测车实时监测周边空气的污染物浓度。</p> <p>武汉市环境监测中心工作人员介绍，工地、道路扬尘污染是本次夜间检查的重点。他打开平板电脑，发现实时监测的空气数据没有异常波动。下车后，他在工地转了一圈，发现无人施工。洒水车刚好经过，正在进行洒水降尘作业。</p> <p>记者现场看到，这台移动监测车外表虽然普通，实则大有“玄机”。车顶一根几十厘米长的立柱，负责采集空气样本。旁边的大箱子里装有一台泵机，将空气样本输送到监测设备中。</p> <p>车子后备厢里装有四台设备，分别监测氮氧化物、臭氧等数据，还有监测PM2.5和PM10的设备位于车内。</p> <p>“与固定的大气自动监测点相比，移动监测车更为灵活，得到的数据也更详细和真实。”该工作人员介绍，数据会通过移动网络，实时传入生态环境部门的监测数据平台。</p> <p>此外，数据系统还会根据今晚监测的数据，描绘“污染地图”，直观反映区域污染物排放情况。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__c185bc73d47bb9e99ce3f47846c548f7eb7bd203""></p> <p>工作人员正在查看监测数据。  </p> <p>“一旦发现异常情况，我们将立即采取措施，降低本地污染物指标。”他说，近期武汉空气质量不佳，因此绝不能掉以轻心，要不断开展检查活动，筑牢绿色屏障。</p> <p>结束这个工地的巡查，监测车又马不停蹄赶往下一个监测点。</p> <p>编辑：吴健</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__7a278aeb731769a0519710f411094bc57078962b""></p> ",2020121d25b077efaa3905865a2e060aa52f93,0
吉林市第二社会福利院安宁疗护中心正式投入使用,<div> <p> 2020年12月30日，吉林市第二社会福利院安宁疗护中心于正式投入使用，在升级了硬件建设的同时，为入住患者提高了生命质量。</p> <p> 安宁疗护中心占地面积一千余平方米，共计18个房间，其中包括食堂、淋浴间、洗衣房、公共卫生间等功能区。此次成立疗护中心，第二社会福利院升级了专业的医护团队，以“关爱老人、从心出发”的理念，从“身、心、药”等多个角度，为患者提供全方位护理。第二社会福利院旨在通过多学科协作的方法，温暖贴心的临床护理手段，以及姑息、支持疗法最大限度地帮助患者减轻躯体和精神上的痛苦，尽可能改善患者疾病末期的生活质量。</p> </div>,2021013bd99b9d225852206a770e3817a89bf4,0
新年到！这些街道里欢声笑语热闹非凡！,"  <p>近期，石家庄市桥西区欢声笑语热闹非凡，这些街道正在举办一系列“喜迎元旦、共展未来”庆元旦主题活动，一起来走进瞧一瞧吧！</p> <p>●中山街道</p> <p>为了引导广大居民养成健康绿色的生活习惯，倡导建设绿色环保的社区，12月31日，中山街道南小街社区联合清和社工开展“‘皂’就幸福生活”迎元旦手工皂制作活动。</p> <p>活动中，社工向到场的居民详细介绍了环保手工皂的制作步骤，大家严格按照老师的讲解加热、调色、调香、注模、脱模。15分钟左右，一块块造型独特可爱、色泽鲜艳、香气怡人的手工皂相继出模。制作过程中大家互相沟通创意，现场充满欢声笑语。在等待手工皂凝固的时间里，社区书记与居民亲切座谈，关心居民的生活，了解居民的需求。</p> <p>此次活动为社区居民搭建交流平台，不仅使居民学习到了手工皂的基本常识和制作方法，更丰富了居民生活，增添居民生活乐趣。</p> <p>●新石街道</p>  <img src=""https://cdn.xinxiliusdk.cn/static__1557085f7d0552814cdeb6c202a18b299c5ccf10"">  <p>为弘扬中华优秀传统文化，营造吉祥和谐的社区氛围，新石街道联合各社区志愿者队伍带着祝福及精心准备的文化节目走进社区。</p> <p>●西里街道</p> <p>12月31日，西里街道联合德仁社工、东明家居共同举办“宏伟蓝图鼓舞人心、全会精神凝聚力量”暨西里街道各社区社会组织力量与联动迎元旦风采展示活动。</p> <p>活动中，各个社区社会组织成员轮番上演，红歌大合唱、禁毒三句半、乐器演奏、歌伴舞、河南豫剧、太极功夫扇等各种形式的精彩表演为居民送去一道温暖的元旦文化大餐，以喜闻乐见的方式宣传党的十九届五中全会精神，为群众展示社区社会组织在社区文化建设中所取得的丰硕成果，增进了居民间的交流和互动。</p> <p>●东华街道</p>  <img src=""https://cdn.xinxiliusdk.cn/static__b5a7d683ff223e78f5813ddc4ca75d5fbbdf1e28"">  <p>为表达对节日仍然坚守工作岗位人员的敬意，献上社区工作人员及志愿者的一份爱心，1月1日一大早，东华街道电报局街社区联合“石家庄一家人”志愿者服务组织，在辖区内开展了“寒冬送温暖”主题活动，为元旦期间仍奋斗在劳动第一线的工作人员送上热气腾腾的饺子以及充满爱和敬意的鲜花。</p> <p>此次活动得到“石家庄一家人”的大力支持和社区志愿者广泛参与，展现了社区精神文明建设成果，体现了党和政府对广大劳动人民的关心，拉近了人与人之间的距离，促进了社区和谐稳定，社会反响强烈，得到大家的普遍赞誉。</p> <p>●汇通街道</p> <p>为营造和谐欢乐的节日氛围，满足居民的精神文化需求，促进邻里关系和谐，提升社区居民的归属感和幸福指数，汇通街道塔坛社区举办了社区老年大学庆元旦文艺会演活动。</p> <p>活动不仅极大地丰富了居民的精神文化生活，营造了喜庆祥和的节日氛围，增强了社区凝聚力，使大家心与心更近、情与情更浓，同时还展现出居民乐观、积极、向上的精神风貌。</p> <p>来源：石家庄桥西发布微信</p> <p>关注河北新闻网，了解河北最新新闻。</p>  ",202101efc10e3173824fa3378b0166c8c5b667,0
多彩活动+政务服务 托起群众幸福生活," <p> 28日下午，青山区新沟桥街热电社区、蒋家墩社区联合在青山•印象城商圈开展“拥抱新时代，开启新征程”迎新汇演活动，现场60余位居民代表参加了此次活动。</p> <p align=""center""><img src=""https://cdn.xinxiliusdk.cn/static__daf5c741433a2e8e1b600141d1c5bfe548793802"">xa0</p> <p> 活动以一曲开场舞《鼓动天地》开场，铿锵的鼓点，撞击心扉；激昂的旋律，振奋人心。热电社区家园艺术团带来的舞蹈《走亲戚》《我的九寨》跳出了56个民族大团结的繁荣，一曲《中国大舞台》和《共圆中国梦》更是寄托了对中国富强昌盛的美好愿望；蒋家墩社区带来的舞蹈《我爱你中国》《情对祖国讲，爱对祖国说》也表达出对祖国的无限热爱。</p> <p align=""center""><img src=""https://cdn.xinxiliusdk.cn/static__a4e32247740b8f8a33670813a193a2387dda1539"">xa0</p> <p> 此次活动还设置了优秀志愿者表彰环节，现场通过播放视频VCR的形式，将今年的疫情防控、抗洪防汛、人口普查、平安创建等重要工作进行回顾。这一幕幕“红马甲”参与志愿服务的感人瞬间，让现场的居民代表无不动容，现场掌声雷动，久久不息……</p> <p> 同时在活动现场，为近距离服务社区群众，热电与蒋家墩社区还现场设置政务服务咨询窗口，为到场群众提供各类惠民政策宣传、咨询及受理服务，发放各类政务事项办事指南及一次性告知书60余份，对群众比较关心的各类惠民政策问题一一进行了耐心解答并告知办事流程，指导群众使用手机APP自行办理各类政务事项，确保了惠民政策及办理流程宣传到位。真正做到了将服务送到居民群众身边，实现政务服务“零距离”。</p> <p align=""center""><img src=""https://cdn.xinxiliusdk.cn/static__8c2496bd5297f9cdcdc3c0733c3deb9f8c6de99a"">xa0</p> <p> 此次惠民文艺活动，不仅丰富了辖区群众的业余文化生活，还提高了群众的惠民政策知晓率，贴心周到的服务得到社区居民群众的一致赞誉。下一步，新沟桥街将继续推进政务服务向社区基层延伸，将社区多彩活动与政务服务相融合，主动服务，便民暖企，托起群众幸福生活。（通讯员 杨莹 刘俊霞）</p> <p> 【编辑：谢源】</p> ",20201256a2fc70ac16d277e735cae28d2164be,0
河北安国：匠心传承 古法制药,河北安国：匠心传承 古法制药,202012682b317b8da153703a953694ef05b829,0
河北涉县盛开“致富花”,"<div>  <img src=""https://cdn.xinxiliusdk.cn/static__bdd673af82aab3f974ea796c20ab9342ac5492fe"">  <p>隆冬时节，邯郸市涉县各花卉基地内的仙客来等花卉开得正艳，一派生机盎然景象。近年来，涉县大力发展特色花卉种植业，并通过网络销售和现场采购结合的销售模式，使产品远销北京、上海、广州、武汉等地，带动农民增收致富。图为近日，涉县鹿头乡东鹿头村花农在花卉大棚内管护仙客来。 邯郸日报社记者郝群英摄影报道</p> <p>来源：中原商报</p> </div>",202101f4770882f3712afd4812ac22fd62b3d3,0
《人民日报》刊发长江网主旨发言摘要，凝聚互联网力量奋力战疫,"  <img src=""https://cdn.xinxiliusdk.cn/static__f16de6410c3aef1aa624466dfb532cd408602a09"">  <p>  12月29日，《人民日报》第12版截屏。</p> <p> 长江网12月29日讯（记者汪洋）12月29日，《人民日报》第12版整版报道2020（第五届）全国党媒网站高峰论坛，并刊发了长江网在论坛上的主旨发言摘要。</p> <p> 《人民日报》以“深度融合-一体发展”为主题，分为“牢记使命-构建全媒体传播体系”“奋力战疫-提升引导服务能力”“拥抱技术-引领驱动融合发展”三大版块，摘编了中央及地方党媒分管新媒体负责人，党媒网站、新媒体总裁、总编辑，相关领域专家学者等23位代表的发言。其中在“奋力战疫-提升引导服务能力”版块，对长江网的发言摘编要点是，“长江网依托“武汉城市留言板”，紧急开发上线“在线问诊”“在线倾诉”公益平台，征集了全国1602位医生及心理咨询师志愿者，在线为5万余名患者提供了7万余次诊疗服务。长江网运用互联网思维，搭建互联网平台，凝聚互联网力量奋力战疫，在服务群众中展现党媒网站创新实践”。</p> <p> 全国党媒网站高峰论坛由人民日报社、国家互联网信息办公室指导，人民网主办，12月23日至24日在深圳举办。长江网受邀作主旨发言，以《突破自我，凝聚互联网力量奋力战“疫”》为题，展示分享了党媒网站的主动担当及创新作为。</p> <p> 【编辑：姚昊】</p> ",2020126b67eabb0ceffc5b6ba96665256fbfa2,0
u200b32万人次警力守护！文明交通“点亮”广州城市文明,"<div> <p>多措并举提高交通守法率，紧盯新业态交通源头治理，优化完善中心区部分路段、路口慢行系统……</p> <p>广州市公安局交通警察支队在2018年至2020年创文期间，共出动警力32万人次，通过“严管”和“宣导”两把利剑，努力提升广州市民群众的文明出行意识和理念，提升羊城文明交通程度。</p> <p>近日，广州交警荣膺广州地区2018—2020年度创建全国文明城市工作成绩突出集体。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__57dc30d8710ab829c084d63bc636cf396da90668"">  <p>多措并举提高路口路段交通守法率</p> <p>如何打造文明有序的路口、路段通行秩序？“概括地说，我们通过重兵把守、多级督导、精细管理来提高遵章率。”广州交警相关负责人介绍，广州交警建立三级督导工作机制，对全市重点路口上下午高峰秩序进行全覆盖督导，并对督导中发现存在问题的路口进行“回头看”，积极推动路口秩序整改。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__a3c44c862a9d6f5fffce882944990210e8852fd6"">  <p>“各大队领导、中队领导分片包干负责重点路口的管理，进行实名负责，实行定人、定岗、定责，严格落实责任制。”该负责人称，在加大对影响交通出行各类交通顽疾的查处力度方面，以主次干道乱停放整治为例，广州交警以“羊城铁骑”为核心力量，对辖区主次干道开展迂回式巡逻管控，发现乱停放的及时清理，同时主动协调各区公安分局交通大队加强对内街内巷、人行道上机动车乱停放的整治管理。</p> <p>在强化对行人非机动车的管理上，广州交警教罚结合，创新推出“5选1”宣传教育措施，累计教育5.2万宗，提升市民文明出行意识。据统计，2018年至2020年创文期间，广州交警共查处乱停车153万宗，行人、非机动车违法28万宗，“五类车”违法54万宗。经过大力整治，广州重点路口交通秩序明显提升。</p> <p>优化完善交通设施出行环境更安全</p> <p>交通出行与市民群众工作生活息息相关，而交通设施是否完善，更是一座城市文明程度的重要标志之一。2018年以来，广州交警积极开展全市道路交通基础设施调研、排查、完善工作，全力为文明、和谐、畅通的道路交通环境做好基础设施保障工作。</p> <p>“2020年，我们针对性制定优化方案，探索交通治理新思路，首次利用无人机参战创文设施优化工作，通过无人机拍摄获取高清路口现状图，方案的设定比以往的设计示意图更全面、更生动，方案的商讨更加清晰易懂。”广州交警秩序设施大队民警介绍。</p> <p>一方面，广州交警全面排查重点路口的交通设施，在必要位置增设非机动车道、非机动车通道，有效分离机动车与非机动车、行人与非机动车，大大减少了交通冲突。另一方面，广州交警对全市主次干道没有信号灯的人行横道斑马线进行摸查。根据摸查情况，协调市住建部门迅速在没有信号灯的人行横道斑马线前增划“礼让行人”统一规范字样，丰富路口安全景观。</p> <p>数据显示，2020年创文期间，广州交警对14个路口新增隔离设施；26个路口新增或调整标志标线，其中新增或调整非机动车过街通道39条、扩宽12条、非机动车禁驶区1个、待行区12个；28个路口优化了交通信号。</p> <p>此外，广州交警针对重点交叉路口及施工点位开展巡检工作，共组织巡查1000余次，对于不按规范标准作业的147家建设单位，发出整改通知书，勒令限期整改。</p> <p>共建文明交通守护安全出行</p> <p>近年来，快递、外卖、共享单车等新兴经济业态发展迅速，在给人们工作生活带来便利的同时也带来了交通管理难题。</p> <p>广州交警联合市交通运输等部门紧盯新业态交通源头治理，督促共享单车业主单位，加大对繁华市区和人员密集位置野蛮投放的共享单车进行抽疏和转移，组织市邮政管理局、市快递行业协会及25家快递企业召开创文工作部署会，压实企业源头管理责任，减少交通乱象。</p> <p>为骑手配齐头盔、采取“一人一箱一码”“记分制”、定期考核……针对外卖行业，广州交警联合多部门齐抓共管，落实外卖企业安全管理主体责任，做好骑手日常管理，在交通管理工作上实现共赢。</p> <p>值得一提的是，2020年创文期间，广州市文明办组织全市文明单位与全市重点交通路口，试点开展结对共建活动。以海珠区阅江西路磨碟沙路路口为例，该路口西行左转方向较长，高峰期车流量大，当行人过街绿灯亮起，交通志愿者会利用旗帜在斑马线前提醒车辆礼让行人。广州交警海珠大队张警官说，交通志愿者的参与是对警力的有效补充，自志愿者上岗以来，该路口的交通秩序更加文明有序。</p> <p>据悉，全市近200个文明单位按照“一对一”“一对多”“多对一”等结对共建方式认领交通路口，与辖区交警大队结对共建，共计1.4万余人次志愿者前往结对路口守护文明交通。</p> <p>文、图：广州日报全媒体记者 张丹羊 通讯员 穗文明、交宣广州日报全媒体编辑 李凤荷</p> </div>",202101a4c3e38706a1514b5b0d6f32240670b7,0
湘潭县扶贫干部张红娟：带着感情和责任走进老百姓的心里,"   <img src=""https://cdn.xinxiliusdk.cn/static__48268e28dc7ad9fd0ee97aaa78ce5a6a6093f4c1"">  <p>石鼓镇将军村。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__8fe9a57d9b42801b2ae6e37579a33d82f2358114"">  <p>石鼓镇将军村第一书记、驻村帮扶工作队队长张红娟。</p> <p>红网湘潭县分站讯（记者 刘安荻 马婧）石鼓镇将军村位于湘潭县西南边陲，昌山脚下，为省定贫困村。2018年3月，湘潭县司法局工会主席张红娟被县委组织部派驻该村任扶贫工作队长兼第一书记。相比男同志，驻村女干部更需要克服家庭、性别、身体等方面的诸多困难。但巾帼何曾让须眉，撸起袖子，以真情为笔、奋斗为墨，在脱贫攻坚的土地上，她们一样书写着精彩的人生。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__a320faa44e5d80a4c79f42ff43b0c0af4d1d858a"">  <p>低保贫困户赵修培，家有建档立卡人员4人，他从小因意外事故导致双目失明，系视力一级残疾，家中只有三间狭小且昏暗的房子，无一件像样的家具，而满墙醒目的奖状是家中最好的装饰，这些奖状都是他两个女儿以优异的学习成绩而获得的。</p> <p>全家人仅靠赵修培的妻子做油纸伞骨架和低保收入支撑着，两个女儿上学的费用曾是赵修培的心头大事。</p> <p>赵修培说：“两个女儿读书一直背负着很大的压力，心理上也有很大的包袱，张队长来到村上，了解到这个情况后，总总跟我说要我放心，一个是有党和政府，再一个她也会尽量帮我想办法找一些爱心助学，让我不要担心。”</p>  <img src=""https://cdn.xinxiliusdk.cn/static__718293aad534a1b13b89ad03421cc9dac6ec2e92"">  <p>张红娟为贫困家庭开展助学。</p> <p>张红娟积极协调，多方奔走，到湘潭市一滴水公益助学协会为两个孩子争取到了每年4000元助学金及部分学习生活用品的长期资助，直至大学毕业。为了她们的学习进步，张红娟还经常上门走访了解其学习成绩、心理状态，叮嘱、督促她们安心学习，不要为上学费用发愁，希望她们将来以优异的成绩考上大学，成为国家有用之才，改变家庭贫困面貌，回报社会。</p> <p>据了解，将军村共有建档立卡贫困学生44人。在张红娟看来，教育扶贫是脱贫攻坚的治本之策，扶贫必先扶智，如何让贫困家庭的学生不为学费和生活费发愁，是当务之急。</p> <p>以张红娟为首的驻村帮扶工作队，在教育部门支持下，为村上十多名贫困学生在“子敬阳光”希望工程、县政协等单位、企事业团体及个人争取到了助学金，全村没有一名学生因贫困而辍学。</p> <p>将军村村委会主任汤先沅告诉记者：“政策以外的，她能够自己联系一些企业、知名人士、一些老板，能够给我们村的贫困学生给予一定的资助，还不是一回，而是连续三年，年年有。”</p> <p>将军村系原兴旺村和将军村合并村，共有33个村民组，834户，3620人，现有建档立卡贫困户114户285人，张红娟从县司法局选派驻村以来便决心在扶贫一线练本领、显身手。为了更好地了解贫困户情况，一入村，她便在村部住下，起早摸黑逐一走访，询问家庭情况，分析致贫原因，了解发展需求，针对性制定精准帮扶计划。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__94a3ee3566101ec2fb192cc9f5f8d716ee2fd804"">  <p>张红娟走访唐江林家。</p> <p>建档立卡贫困户唐江林家的女婿田启石半年前在工地干活被石头砸伤右脚，花费医药费4万多元，由于全家收入基本靠女婿一人在外务工，没有了经济收入来源加上高额医药费，这对他们家无疑是个沉重枷锁。</p> <p>村民田细云表示：“这个钱的赔偿确实难得到位，也不知道该想什么办法。”</p> <p>张红娟走访得知后，陪同田启石对伤情进行法医鉴定，联系县司法局提供法律援助，找工地承包人协商解决医疗费用。最终，建筑方自愿赔偿田启石各项费用共7.5万余元。</p> <p>唐江林的女儿现年38岁，患有精神疾病已经21年，前段时间发病，张红娟还第一时间联系医院，忙前忙后。</p> <p>田细云说：“她送我女儿到医院里去的，我们家都不用去人，全都帮我找到地方，买了东西给我孙子吃。”</p> <p>据了解，唐江林家有两个孙子，成绩都非常优异，得知孩子们为学费而发愁，张红娟又帮他们对接了教育扶贫、“子敬阳光希望助学”，一年助学金累计12000元。并且联系村上为田细云安排村道清扫保洁员的公益性岗位，一个月能增加400元的收入。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__b9ead3b568c04ee6f0aed523442c12eb9fb25122"">  <p>每次走访，张红娟都带着精准扶贫资料袋。</p> <p>政府发放的扶贫鸡，张红娟看着唐江林家没有销售渠道，主动发微信朋友圈，带动身边的朋友帮忙销售。说起张红娟，将军村的村民们都是感激的话语，对于这些，张红娟觉得作为驻村帮扶队长，群众利益无小事，何况是贫困群众，这是她应尽的职责。她说：“带着感情，带着责任，去做农村工作，特别是扶贫工作，脚踏实地，才能够走进老百姓的心里。”</p> <p>张红娟开展的驻村帮扶工作正是有着浓浓的为民服务的情怀，老百姓才真真正正的感受到了党和政府关怀的温暖。村民们也对张队长回报了他们的真情。</p> <p>张红娟回忆说：“那天天气不好，突然变天要下雨了，我就匆匆忙忙赶回村部，可能路上有户村民看见我在路上走，马上就要下雨了，他就骑着摩托车来追我，把我送到村部，正好我上了他的车就下大雨了，那天我就没有淋湿。”</p>  <img src=""https://cdn.xinxiliusdk.cn/static__b306fc8eab1dd3253bc5dc13879f87f72a2e47a9"">  <p>张红娟在电脑前整理资料。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__fc3b6c4a0df3bf1872db7f3347f216f98165bc72"">  <p>晚上闲暇时间，张红娟和村民一起跳广场舞。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__f547a4739b7e0ba033756a380bac5f0f63a9dd46"">  <p>张红娟住在村部办公楼的宿舍里。</p> <p>回忆起刚来将军村的时候，张红娟独自一人住在村部办公楼的宿舍里，晚上一个人守着一栋三层楼的村部，难免有些害怕，支村两委在这个时候给了她无尽的关怀，“我一个人住在这里，我们的妇女主任一直陪着我，陪着我睡，让我慢慢习惯。”</p> <p>张红娟驻村的这两年多时间里，她用真心换取了村民的真情，同时也得到了当地支村两委的高度肯定。</p> <p>将军村村委会主任汤先沅说：“她是有单位的，能够下到我们这来担任驻村帮扶队的队长，确实也不是那么简单的事情，作为一般女人是做不到的，我可以肯定，尤其是她又上了年纪，也是快退休的人了，能够走到这一步，我觉得从内心来讲，非常感动，都非常感激她。”</p>  <img src=""https://cdn.xinxiliusdk.cn/static__26036ebd2b08688005b3bc667ee3145065783db7"">  <p>张红娟表示，将不忘初心、牢记使命，带着真情和责任，站好最后一班岗。</p> <p>作为湘潭县目前唯一一位还在担任驻村帮扶队的女队长，张红娟有过苦、累和委屈，也有过动摇和退缩，但更多的是开心、快乐、感动，坚定和执着。她表示，作为一名共产党员将不忘初心、牢记使命，带着真情和责任，站好最后一班岗，“我也还是会把我的扶贫助学做下去，有一份热就发一份光，一直到我退休之后，我也还是会做下去！”</p>  ",2021013ca26ce082add75220c546f4e097c564,0
普通话水平测试开始报名啦,<div> <p> 记者从市教育局获悉，我市已在安徽政务网亳州分厅网站开通“普通话水平测试”报名通道，请考生们别错过报名时间。 </p> <p> 据了解，针对社会考生，今年上半年，市普通话测试站计划安排测试5000人次，名额报满系统自动截止，测试日期按照考生报名时间先后顺序依次生成，以准考证时间为准，报名系统不支持考生自主选择测试日期，考试安排在2021年3月至6月期间工作日。 </p> <p> 社会考生可通过电脑和手机报名及缴费。考生登录“安徽政务服务网亳州分厅”，注册或登录个人账号，搜索“普通话水平测试考务服务”；点击“在线办理”，按照网页提示输入相关信息、上传相关材料进行报名；报名成功后，再次登录“安徽政务服务网亳州分厅”，进入“个人中心”，办件状态为“缴费”时选择“我的缴费”及时进行网上缴费；缴费后在“我的办事”中点击“普通话水平测试考务服务”打印准考证。 </p> <p> 针对在校学生报名，亳州学院、亳州幼儿师范学校学生应在本校测试站报名。未建站在校学生由学校统一组织，指定具体负责人与测试站联系。报名时需提交申请函和考生信息表，测试日期另行安排。（记者 李鹏） </p> </div>,20210112aa99df682e535c974ee656997c5124,0
拉萨海关引导企业尽享税收征管改革红利,"<div>  <p align=""justify""> 近日，拉萨海关成功引导西藏航空有限公司等4家区内重点企业开展汇总征税改革。此举改变了以往“先税后放”“逐票纳税”的做法，实行“先放后税，汇总缴税”，不仅提高了企业通关效率，还为企业的集约化管理创造了条件，提高了企业资金使用效率。</p> <p align=""justify""> “开展汇总征税业务后，我们只需次月对上个月的所有进口货物集中缴纳一次税款，不仅缓解了我们资金周转压力，还大大降低了我们企业的人力和时间成本。”1月14日，西藏航空有限公司报关员何芷萱如是说。</p> <p align=""justify""> 汇总征税改革只是拉萨海关引导企业开展的税收征管改革方式之一。拉萨海关关税部门负责人参木决告诉记者：“目前，拉萨海关税收征管业务已基本全部实现线上办理，企业获得感和满意度显著增强。”（记者 齐永昌）</p>  </div>",2021019686c53dbe08fb9d83b6b60ec09f6f95,0
省第三生态环境保护巡察组来我县开展突出环境问题整改“回头看”工作,<div> <p>1月12日，省第三生态环境保护巡察组一行来我县开展“回头看”工作。市生态环境副局长黄成正、市整改办负责人李盛、县生态环境分局副局长宋兴宝，县环境监察大队大队长王成陪同。 <p></p></p> <p>督察组一行先后来到汪塘小区污水泵站、海螺大道砂石整治点、清水塘山体生态修复项目、襄河港码头等地，实地察看并详细了解我县污水泵站运行、砂石整治、山体生态修复及港口码头整改等情况。督察组对我县坚持问题导向、持续推进整改，确保全县实现生态文明发展表示肯定，并就进一步做好环境保护工作提出要求。 <p></p></p> <p>巡察组指出，省级生态环境保护“回头看”是对地方生态文明建设和环境保护工作的一次“全面体检”，要深刻理解和认识生态环境保护巡察工作的重要性，推动生态文明建设和环境保护工作再上新台阶。 <p></p></p> <p>巡察组强调，要加大环保问题核查整改力度，坚持从严要求、从严把关，坚持依法依规治理，科学系统谋划，坚持问题导向，强化问题整改，持续深入推动中央环保督察及“回头看”反馈问题、省级环保督察反馈问题整改，扎实推进污染防治攻坚战。 <p></p></p> </div>,202101ba1cd332f69520ba166a3bc93751ce32,0
打破国外技术垄断，首台高精度量子重力仪在汉研制成功交付使用," <p> 长江网1月3日讯 1月3日，长江网记者从华中科技大学获悉，该校引力中心团队在量子重力仪研发方面取得突破，研制出的实用化高精度铷原子绝对重力仪于近日成功交付给中国地震局地震研究所。作为首台为行业部门研制的量子重力仪，其成功交付，将打破高精度重力仪国外技术垄断的局面，为我国高端量子装备的发展提供新途径，也为行业部门的仪器使用提供具有我国自主知识产权的新选项，更能够保障核心数据的安全。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__3eea013cbf37f2ba10d83bca9452b3ab1d06f85b"">  <p> 华中科技大学研制的量子重力仪正在进行测量。校方供图</p> <p> 据了解，经市区、郊区和野外台站等多个点位的双盲测量评估，以及来自国家测绘局、中国地震局、中科院等多家单位的专家综合评定，该仪器精度达到微伽水平，顺利通过验收。在中国科学院罗俊院士带领下，华中科技大学引力中心胡忠坤、周敏康教授团队历经15年潜心研究，攻克了物质波干涉、超低频隔振、装备小型化等量子重力仪关键技术，于2013年将量子重力仪的分辨率提升至国际最好水平，并保持至今。在2017年第十届国际绝对重力仪比对中，合成不确定度达到3微伽，为同类型仪器精度最高。团队在聚焦前沿的同时，瞄准国家需求，研制出了自主知识产权的小型化量子重力仪装备，为地震研究等行业部门提供了我国首台高精度量子重力仪。该仪器的成功研制和应用，为量子重力仪走出实验室、服务国家需求，迈出了坚实一步。</p> <p> 华中科技大学引力中心成立30余年以来，一直将国家重大需求作为重要科研方向，被国外相关领域专家称为“世界的引力中心”。重力场是人类生活的基本物理场，重力场的精密测量在深地探测、资源勘探、灾害监测预警、地球科学等领域有广泛应用，对国家经济、社会发展以及国家安全具有重要战略意义。此次交付行业部门使用的高精度量子重力仪，不仅可从功能上满足相关科研探测的实际需求，同时使用我国自主研发设备进行探测，有利于进一步保障数据安全。</p> <p> （记者邓小龙 通讯员王潇潇 高翔）</p> <p> 【编辑：朱晨颖】</p> ",202101af5a72b3e1174942b5cb8512f88925ff,0
